23068672,1603146336340215849,1603146336841271899,1603146337161935705,1603146337808359522,1603146338192042326,1603146338593882495,1603146338980823273,1603146339296887774,1603146339645813583,1603146339979406176,1603146340335173362
23068672,1603146344340202828,1603146344838155087,1603146345177933983,1603146345805100603,1603146346158853365,1603146346664072650,1603146347005664836,1603146347653812801,1603146348007041324,1603146348580810180,1603146348944078276
23068672,1603146352340253030,1603146352969673943,1603146353254302301,1603146353917979482,1603146354265816808,1603146354826124880,1603146355174725934,1603146355747586627,1603146356095164897,1603146356634900283,1603146356971401492
23068672,1603146360340195353,1603146360787958118,1603146361175026310,1603146361778367468,1603146362242566640,1603146362776528358,1603146363145224940,1603146363713373983,1603146364062327704,1603146364587760344,1603146364893996336
23068672,1603146368340132485,1603146369016640295,1603146369346820980,1603146369900506936,1603146370250244198,1603146370880644051,1603146371334905961,1603146371880127015,1603146372234102405,1603146372736983722,1603146373098718803
23068672,1603146376340210614,1603146376892131682,1603146377192610168,1603146377739112060,1603146378086524243,1603146378730895654,1603146379143213411,1603146379848165339,1603146380180639833,1603146380840074692,1603146381238044194
23068672,1603146384340171587,1603146385096575660,1603146385550077772,1603146386162909348,1603146386547331977,1603146387115334883,1603146387461728228,1603146388048254802,1603146388570849398,1603146389240405595,1603146389605695924
23068672,1603146392340171930,1603146392994099280,1603146393290211636,1603146393802611545,1603146394176699782,1603146394740792777,1603146395103406966,1603146395713063239,1603146396072225366,1603146396581214580,1603146396974842917
23068672,1603146400340211232,1603146400914247442,1603146401267245812,1603146401869783641,1603146402246021691,1603146402809301047,1603146403227001013,1603146403802406614,1603146404177090933,1603146404901832140,1603146405253050714
23068672,1603146408340189692,1603146409107704049,1603146409439406346,1603146410022634468,1603146410444955292,1603146410940337931,1603146411368237475,1603146411813740686,1603146412154152354,1603146412775158059,1603146413136902460
23068672,1603146416340073502,1603146416998218275,1603146417376186597,1603146417925353204,1603146418248171866,1603146418809930265,1603146419196350789,1603146419702335488,1603146420048306135,1603146420734965301,1603146421091298095
23068672,1603146424340130598,1603146424994230379,1603146425351153752,1603146425909249179,1603146426263998129,1603146426778213094,1603146427129480342,1603146427747180527,1603146428075902489,1603146428543381341,1603146428929846604
23068672,1603146432340159586,1603146432976172135,1603146433336317327,1603146434012508701,1603146434476122357,1603146434963721888,1603146435356484390,1603146435927611902,1603146436335309344,1603146436974920279,1603146437336314398
23068672,1603146440340203329,1603146440978008840,1603146441362274666,1603146441908059807,1603146442256109520,1603146442714814981,1603146443013114359,1603146443689077824,1603146444158842691,1603146444755802429,1603146445071386393
23068672,1603146448340189801,1603146449038256637,1603146449405819063,1603146450086308136,1603146450441805079,1603146450947978712,1603146451292032840,1603146451988113061,1603146452338227809,1603146452981470051,1603146453309357494
23068672,1603146456340204918,1603146456992735211,1603146457298096042,1603146457902236890,1603146458257117541,1603146458739804697,1603146459060538151,1603146459607526330,1603146460017774700,1603146460608998366,1603146460952981099
23068672,1603146464340200490,1603146464940784546,1603146465296093234,1603146465741499908,1603146466049359835,1603146466576819771,1603146466916005897,1603146467574986187,1603146467961172727,1603146468681905269,1603146469050565804
23068672,1603146472340168883,1603146472904886202,1603146473191911531,1603146473812296757,1603146474147018982,1603146474636449012,1603146474992455719,1603146475688384925,1603146476064278314,1603146476767379099,1603146477107713439
23068672,1603146480340181543,1603146481019332918,1603146481372015480,1603146481943403516,1603146482356325274,1603146482801443194,1603146483151962524,1603146483863056941,1603146484234893351,1603146484810838610,1603146485151875122
23068672,1603146488340196959,1603146488992668517,1603146489297811006,1603146489894671486,1603146490251186568,1603146490784157892,1603146491110539674,1603146491680570140,1603146492059293347,1603146492765319514,1603146493150245966
23068672,1603146496340214750,1603146496966145636,1603146497342042162,1603146497988765836,1603146498382861744,1603146498865705523,1603146499361626919,1603146500023562168,1603146500378127958,1603146501006398931,1603146501343702571
23068672,1603146504340177405,1603146505011844757,1603146505331496762,1603146505917451664,1603146506295352963,1603146506777177459,1603146507139293151,1603146507683397380,1603146508044039924,1603146508708297790,1603146509060555934
23068672,1603146512340229823,1603146512933446592,1603146513295408705,1603146513993561435,1603146514345549360,1603146514822669503,1603146515190309697,1603146515845283294,1603146516215035546,1603146516807724029,1603146517119233808
23068672,1603146520340208900,1603146520947606514,1603146521229065920,1603146521654420733,1603146521967330598,1603146522470011954,1603146522768766256,1603146523350356038,1603146523731844170,1603146524241386058,1603146524637802313
23068672,1603146528340163068,1603146529013524518,1603146529348371210,1603146529911037133,1603146530256897049,1603146530663294609,1603146531003426141,1603146531588720249,1603146531972473525,1603146532700048585,1603146533043450005
23068672,1603146536340096753,1603146537037987746,1603146537378148177,1603146537926836955,1603146538267887607,1603146538696867603,1603146539053083286,1603146539701364599,1603146540092222144,1603146540699753719,1603146541135963466
23068672,1603146544340138526,1603146545136885360,1603146545533794623,1603146546150780722,1603146546496557429,1603146546909837906,1603146547298891338,1603146547957321425,1603146548348052460,1603146548956373089,1603146549392470624
