40123,2097152,1,1,0.162,0.109,0.016,0.001
40126,2097152,1,1,0.166,0.111,0.018,0.001
40129,2097152,1,1,0.162,0.110,0.016,0.001
40132,2097152,1,1,0.170,0.113,0.019,0.001
40135,2097152,1,1,0.157,0.107,0.015,0.002
40138,2097152,1,0,0.172,0.111,0.030,0.000
40141,2097152,1,0,0.166,0.108,0.025,0.000
40144,2097152,1,0,0.165,0.107,0.027,0.000
40147,2097152,1,0,0.165,0.107,0.025,0.000
40150,2097152,1,0,0.166,0.110,0.026,0.000
40153,2097152,0,1,0.236,0.140,0.015,0.047
40156,2097152,0,1,0.203,0.104,0.016,0.048
40159,2097152,0,1,0.225,0.129,0.015,0.047
40162,2097152,0,1,0.200,0.103,0.016,0.045
40165,2097152,0,1,0.214,0.109,0.022,0.044
40168,2097152,0,0,0.238,0.161,0.048,0.000
40171,2097152,0,0,0.190,0.107,0.046,0.000
40174,2097152,0,0,0.188,0.115,0.041,0.000
40177,2097152,0,0,0.229,0.145,0.049,0.000
40180,2097152,0,0,0.189,0.109,0.047,0.000
40183,4194304,1,1,0.292,0.239,0.013,0.002
40186,4194304,1,1,0.305,0.241,0.019,0.008
40189,4194304,1,1,0.315,0.236,0.013,0.028
40192,4194304,1,1,0.270,0.196,0.013,0.002
40195,4194304,1,1,0.311,0.233,0.013,0.030
40198,4194304,1,0,0.279,0.201,0.048,0.000
40201,4194304,1,0,0.338,0.250,0.051,0.000
40204,4194304,1,0,0.332,0.259,0.034,0.000
40207,4194304,1,0,0.332,0.243,0.050,0.000
40210,4194304,1,0,0.326,0.248,0.038,0.000
40213,4194304,0,1,0.387,0.241,0.012,0.092
40216,4194304,0,1,0.362,0.218,0.013,0.089
40219,4194304,0,1,0.414,0.261,0.016,0.086
40222,4194304,0,1,0.401,0.254,0.015,0.091
40225,4194304,0,1,0.382,0.246,0.015,0.077
40228,4194304,0,0,0.329,0.221,0.070,0.000
40231,4194304,0,0,0.381,0.267,0.078,0.000
40234,4194304,0,0,0.364,0.242,0.084,0.000
40237,4194304,0,0,0.328,0.203,0.087,0.000
40240,4194304,0,0,0.345,0.227,0.067,0.000
40243,8388608,1,1,0.616,0.547,0.041,0.008
40246,8388608,1,1,0.596,0.512,0.027,0.009
40249,8388608,1,1,0.524,0.446,0.013,0.004
40252,8388608,1,1,0.614,0.541,0.013,0.005
40255,8388608,1,1,0.587,0.491,0.012,0.037
40258,8388608,1,0,0.666,0.550,0.077,0.000
40261,8388608,1,0,0.613,0.462,0.092,0.000
40264,8388608,1,0,0.570,0.427,0.089,0.000
40267,8388608,1,0,0.671,0.540,0.091,0.000
40270,8388608,1,0,0.631,0.490,0.089,0.000
40273,8388608,0,1,0.661,0.467,0.014,0.129
40276,8388608,0,1,0.733,0.523,0.018,0.141
40279,8388608,0,1,0.637,0.435,0.041,0.113
40282,8388608,0,1,0.692,0.460,0.015,0.146
40285,8388608,0,1,0.671,0.451,0.018,0.143
40288,8388608,0,0,0.642,0.450,0.132,0.000
40291,8388608,0,0,0.618,0.431,0.143,0.000
40294,8388608,0,0,0.641,0.471,0.109,0.000
40297,8388608,0,0,0.699,0.521,0.132,0.000
40300,8388608,0,0,0.653,0.473,0.134,0.000
40303,16777216,1,1,1.164,1.013,0.011,0.059
40306,16777216,1,1,1.150,1.035,0.017,0.019
40309,16777216,1,1,1.222,1.083,0.017,0.017
40312,16777216,1,1,1.163,1.062,0.015,0.007
40315,16777216,1,1,1.044,0.924,0.016,0.015
40318,16777216,1,0,1.408,0.941,0.337,0.000
40321,16777216,1,0,1.300,1.047,0.191,0.000
40324,16777216,1,0,1.148,0.907,0.181,0.000
40327,16777216,1,0,1.212,0.950,0.196,0.000
40330,16777216,1,0,1.207,0.979,0.170,0.000
40333,16777216,0,1,1.035,0.671,0.016,0.247
40336,16777216,0,1,1.036,0.673,0.019,0.269
40339,16777216,0,1,1.224,0.830,0.018,0.246
40342,16777216,0,1,1.191,0.830,0.017,0.251
40345,16777216,0,1,1.207,0.847,0.017,0.246
40348,16777216,0,0,1.205,0.836,0.291,0.000
40351,16777216,0,0,1.173,0.853,0.256,0.000
40354,16777216,0,0,1.201,0.840,0.282,0.000
40357,16777216,0,0,1.156,0.830,0.265,0.000
40360,16777216,0,0,1.175,0.848,0.255,0.000
40363,33554432,1,1,3.255,2.973,0.019,0.065
40366,33554432,1,1,2.973,2.719,0.048,0.036
40369,33554432,1,1,2.844,2.572,0.057,0.033
40372,33554432,1,1,3.139,2.859,0.016,0.066
40375,33554432,1,1,2.983,2.729,0.051,0.073
40378,33554432,1,0,3.228,2.744,0.364,0.000
40381,33554432,1,0,3.044,2.429,0.384,0.000
40384,33554432,1,0,2.985,2.512,0.309,0.000
40387,33554432,1,0,3.088,2.677,0.349,0.000
40390,33554432,1,0,3.048,2.612,0.287,0.000
40393,33554432,0,1,2.462,1.777,0.052,0.505
40396,33554432,0,1,2.598,1.834,0.054,0.516
40399,33554432,0,1,2.293,1.631,0.018,0.466
40402,33554432,0,1,2.457,1.756,0.054,0.471
40405,33554432,0,1,2.515,1.794,0.015,0.503
40408,33554432,0,0,2.456,1.833,0.475,0.000
40411,33554432,0,0,2.452,1.824,0.456,0.000
40414,33554432,0,0,2.525,1.818,0.567,0.000
40417,33554432,0,0,2.420,1.801,0.457,0.000
40420,33554432,0,0,2.456,1.814,0.492,0.000
40423,67108864,1,1,5.541,5.052,0.012,0.104
40426,67108864,1,1,5.607,5.097,0.062,0.060
40429,67108864,1,1,5.474,5.021,0.013,0.089
40432,67108864,1,1,5.478,5.030,0.014,0.092
40435,67108864,1,1,5.485,4.990,0.017,0.122
40438,67108864,1,0,5.770,4.912,0.600,0.000
40441,67108864,1,0,6.106,5.037,0.810,0.000
40444,67108864,1,0,6.173,5.113,0.809,0.000
40447,67108864,1,0,5.748,4.995,0.515,0.000
40450,67108864,1,0,5.694,4.900,0.534,0.000
40453,67108864,0,1,4.696,3.344,0.020,0.962
40456,67108864,0,1,4.656,3.305,0.016,0.979
40459,67108864,0,1,4.703,3.278,0.017,1.022
40462,67108864,0,1,4.655,3.317,0.047,0.962
40465,67108864,0,1,4.620,3.314,0.016,0.958
40468,67108864,0,0,4.604,3.355,0.971,0.000
40471,67108864,0,0,4.545,3.351,0.932,0.000
40474,67108864,0,0,4.827,3.627,0.959,0.000
40477,67108864,0,0,4.688,3.403,0.937,0.000
40480,67108864,0,0,4.627,3.371,0.976,0.000
40483,134217728,1,1,10.942,10.017,0.013,0.175
40486,134217728,1,1,10.938,9.986,0.016,0.193
40489,134217728,1,1,10.928,10.101,0.017,0.197
40492,134217728,1,1,14.569,13.680,0.015,0.187
40495,134217728,1,1,11.097,10.102,0.019,0.264
40498,134217728,1,0,11.529,9.938,1.095,0.000
40501,134217728,1,0,11.212,9.639,1.073,0.000
40504,134217728,1,0,11.803,10.161,1.140,0.000
40507,134217728,1,0,11.551,9.951,1.130,0.000
40510,134217728,1,0,11.587,10.010,1.094,0.000
40513,134217728,0,1,9.124,6.559,0.015,1.895
40516,134217728,0,1,9.074,6.446,0.016,1.903
40519,134217728,0,1,9.101,6.474,0.018,1.900
40522,134217728,0,1,9.177,6.573,0.015,1.885
40525,134217728,0,1,9.138,6.520,0.054,1.895
40528,134217728,0,0,8.900,6.512,1.852,0.000
40531,134217728,0,0,8.917,6.561,1.825,0.000
40534,134217728,0,0,8.970,6.646,1.909,0.000
40537,134217728,0,0,8.991,6.584,1.896,0.000
40540,134217728,0,0,8.955,6.578,1.849,0.000
40543,268435456,1,1,22.717,21.210,0.015,0.313
40546,268435456,1,1,22.135,20.631,0.013,0.317
40549,268435456,1,1,22.544,20.952,0.014,0.314
40552,268435456,1,1,22.944,21.446,0.010,0.364
40555,268435456,1,1,21.656,20.023,0.018,0.349
40558,268435456,1,0,22.488,19.891,1.794,0.000
40561,268435456,1,0,24.164,21.287,2.054,0.000
40564,268435456,1,0,22.217,19.339,1.979,0.000
40567,268435456,1,0,22.369,19.276,2.289,0.000
40570,268435456,1,0,22.806,18.902,3.164,0.000
40573,268435456,0,1,17.787,12.706,0.015,3.781
40576,268435456,0,1,17.587,12.632,0.015,3.650
40579,268435456,0,1,17.429,12.608,0.016,3.628
40582,268435456,0,1,17.485,12.665,0.018,3.659
40585,268435456,0,1,17.515,12.583,0.056,3.697
40588,268435456,0,0,17.838,13.419,3.607,0.000
40591,268435456,0,0,17.306,12.730,3.612,0.000
40594,268435456,0,0,17.227,12.821,3.568,0.000
40597,268435456,0,0,17.071,12.666,3.596,0.000
40600,268435456,0,0,17.642,13.243,3.631,0.000
40603,536870912,1,1,45.019,41.827,0.016,0.673
40606,536870912,1,1,42.465,39.649,0.016,0.610
40609,536870912,1,1,43.154,40.334,0.016,0.541
40612,536870912,1,1,42.840,39.896,0.044,0.601
40615,536870912,1,1,42.185,39.346,0.011,0.655
40618,536870912,1,0,45.599,39.784,4.286,0.000
40621,536870912,1,0,46.938,41.576,3.754,0.000
40624,536870912,1,0,47.782,41.719,4.607,0.000
40627,536870912,1,0,46.846,40.700,4.620,0.000
40630,536870912,1,0,48.011,42.095,4.410,0.000
40633,536870912,0,1,34.284,24.860,0.046,7.157
40636,536870912,0,1,34.379,25.031,0.018,7.078
40639,536870912,0,1,34.229,24.341,0.019,7.476
40642,536870912,0,1,34.163,24.831,0.016,7.173
40645,536870912,0,1,34.370,24.411,0.067,7.281
40648,536870912,0,0,34.912,26.215,7.066,0.000
40651,536870912,0,0,33.228,24.526,7.200,0.000
40654,536870912,0,0,36.086,26.089,8.517,0.000
40657,536870912,0,0,33.818,25.163,7.191,0.000
40660,536870912,0,0,35.284,26.369,7.457,0.000
